price_t,bedrooms,bathrooms,sqft_living_t,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement_t,yr_built,yr_renovated,zip_range3,zip1,zip2,zip3,year_1,year_2,log_sqft_lot,price,sqft_living,sqft_basement
775000,4,3.5,3970,210830,2,0,0,3,9,3970,0,2000,0,2,0,1,0,0,0,12.2588074,400000,2320,0
400000,6,2,2320,210830,2,0,0,4,8,2320,0,1962,0,2,0,1,0,0,0,12.2588074,775000,3970,0
620000,4,2.5,2980,210395,2,0,0,3,9,2980,0,2001,0,2,0,1,0,0,0,12.256742,620000,2980,0
1129574,4,3.25,4200,210394,2,0,0,4,10,4200,0,1993,0,1,1,0,0,0,0,12.25673724,1650000,4200,0
890000,4,3.25,4234.5,210254,1,0,0,3,10,2320,1,2000,0,2,0,1,0,0,0,12.2560716,890000,4360,2040
520000,4,3.5,2734,210201,2,0,0,5,8,2734,0,1974,0,3,0,0,1,0,0,12.25581949,520000,2734,0
270000,2,1.5,1380,209959,1,0,0,1,6,1380,0,1954,0,1,1,0,0,0,0,12.25466755,270000,1380,0
810000,4,3.5,3980,209523,2,0,2,3,9,3980,0,2006,0,1,1,0,0,0,1,12.2525888,799000,2580,0
450000,5,2.5,2850,209523,1,0,0,4,7,1930,1,1925,1968,2,0,1,0,0,0,12.2525888,810000,3980,0
799000,4,3,2580,209523,2,0,0,3,8,2580,0,1984,0,2,0,1,0,0,0,12.2525888,450000,2850,920
585000,3,2,2220,209523,1,0,0,3,7,2220,0,1991,0,1,1,0,0,0,0,12.2525888,585000,2220,0
408506,3,2.75,2480,209199,1.5,0,0,3,8,1870,1,2000,0,1,1,0,0,0,0,12.25104123,408506,2480,610
925000,4,2.5,3280,209088,2,0,0,3,10,3280,0,1994,0,2,0,1,0,0,0,12.25051049,539000,2350,0
539000,3,2,2350,209088,1,0,0,3,7,2350,0,1993,0,1,1,0,0,0,0,12.25051049,925000,3280,0
500000,3,2.5,2110,208737,2,0,3,3,9,2110,0,1977,0,3,0,0,1,0,0,12.24883037,500000,2110,0
590000,3,2,2420,208652,1.5,0,0,3,8,2420,0,2005,0,1,1,0,0,0,1,12.24842307,590000,2420,0
495000,3,2.75,1830,208216,2,0,0,3,8,1830,0,1997,0,3,0,0,1,0,0,12.24633128,495000,1830,0
785000,3,2.75,2990,207781,2,0,0,3,9,2990,0,2000,0,1,1,0,0,0,0,12.24423992,785000,2990,0
585000,3,2,3190,207346,2,0,0,3,9,3190,0,1994,0,1,1,0,0,0,0,12.24214417,585000,3190,0
1020000,4,3.75,4234.5,207141,2,0,0,3,10,4030,1,2007,0,1,1,0,0,0,1,12.241155,1020000,4690,660
750000,3,2.75,3010,206910,2,0,2,3,10,3010,0,2001,0,2,0,1,0,0,0,12.2400392,750000,3010,0
790000,3,3,2840,206910,2,0,0,3,10,2840,0,1999,0,2,0,1,0,0,0,12.2400392,790000,2840,0
589000,3,2.5,2660,206480,1,0,0,3,8,2660,0,1989,0,1,1,0,0,0,0,12.23795883,589000,2660,0
540000,6,3,2870,206474,2,0,0,3,7,2330,1,1960,1985,2,0,1,0,0,0,12.23792978,540000,2870,540
806000,4,2.5,2500,206474,1,0,0,3,10,2500,0,1997,0,2,0,1,0,0,0,12.23792978,806000,2500,0
1129574,4,3.5,4234.5,205603,2,0,0,3,12,6370,0,2008,0,1,1,0,0,0,1,12.2337024,437500,2100,0
437500,3,2.25,2100,205603,2,0,0,3,8,2100,0,1983,0,3,0,0,1,0,0,12.2337024,1800000,6370,0
415000,1,2,3000,204732,2.5,0,2,3,8,3000,0,1979,0,1,1,0,0,0,0,12.22945709,415000,3000,0
400000,4,2.5,2170,204296,1,0,0,4,7,2170,0,1980,0,1,1,0,0,0,0,12.2273252,400000,2170,0
246000,3,2,1990,203861,1,0,0,3,7,1990,0,1949,0,1,1,0,0,0,0,12.22519367,246000,1990,0
755000,3,2.5,3680,203860,1.5,0,0,3,9,3680,0,1994,0,1,1,0,0,0,0,12.22518876,755000,3680,0
682000,4,2.5,3600,203425,2,0,0,3,9,3400,1,1979,0,3,0,0,1,0,0,12.22305267,682000,3600,200
839000,3,2.5,3200,203425,1,0,0,3,10,3200,0,2000,0,3,0,0,1,0,0,12.22305267,839000,3200,0
1129574,4,4,4234.5,202554,2,0,0,3,10,3260,1,2000,0,1,1,0,0,0,0,12.2187618,1340000,5050,1790
410000,3,2.25,2280,200811,1,0,0,3,7,2280,0,1978,0,1,1,0,0,0,0,12.21011945,410000,2280,0
449500,4,2,2430,199940,1,0,0,3,8,1310,1,1961,0,2,0,1,0,0,0,12.2057726,449500,2430,1120
740000,4,3,3350,199253,2,0,0,3,10,3350,0,2004,0,1,1,0,0,0,1,12.20233065,740000,3350,0
700000,4,3,3350,199253,2,0,0,3,10,3350,0,2004,0,1,1,0,0,0,1,12.20233065,700000,3350,0
692500,3,2.5,2420,198198,2,0,0,3,9,2420,0,1997,0,3,0,0,1,0,0,12.19702181,692500,2420,0
363750,3,1.75,1726,197326,2,0,0,4,7,1726,0,1982,0,3,0,0,1,0,0,12.19261246,363750,1726,0
645000,3,2.5,2120,196995,1,0,1,3,9,2120,0,1997,0,3,0,0,1,0,0,12.19093363,645000,2120,0
799950,4,3.5,4220,196817,2,0,0,3,10,4220,0,1993,0,3,0,0,1,0,0,12.19002964,799950,4220,0
340000,3,1.75,1340,196020,1,0,0,4,7,1340,0,1987,0,1,1,0,0,0,0,12.18597197,340000,1340,0
890000,4,3.25,3180,194278,2,0,0,3,10,3180,0,2005,0,2,0,1,0,0,1,12.1770454,890000,3180,0
955000,4,4.25,4234.5,193593,2,0,0,3,10,4100,1,2001,0,1,1,0,0,0,0,12.1735133,955000,5660,1560
456000,5,2.75,2720,193406,1,0,4,4,7,1700,1,1968,0,3,0,0,1,0,0,12.17254689,456000,2720,1020
495000,3,2,2660,192099,1,0,0,4,9,2660,0,1964,0,1,1,0,0,0,0,12.16576614,495000,2660,0
545000,3,2.25,1780,191228,2,0,2,3,8,1780,0,1988,0,2,0,1,0,0,0,12.16122171,545000,1780,0
460000,4,2,1960,190357,1,0,3,2,8,1960,0,1971,0,1,1,0,0,0,0,12.15665654,460000,1960,0
1060000,3,3.25,2990,189852,2,0,0,4,10,2990,0,1974,0,3,0,0,1,0,0,12.1540001,1060000,2990,0
400000,4,1.75,2670,189486,2,0,4,3,8,2670,0,1972,0,3,0,0,1,0,0,12.15207042,299000,1070,0
359950,3,1,1290,189486,1,0,0,4,7,1290,0,1960,0,3,0,0,1,0,0,12.15207042,359950,1290,0
299000,2,1,1070,189486,1,0,0,3,6,1070,0,1942,0,3,0,0,1,0,0,12.15207042,400000,2670,0
800000,6,4.25,4234.5,189050,2,0,0,4,10,5140,1,1991,0,1,1,0,0,0,0,12.14976681,800000,5480,340
555000,3,3,3760,188760,1,0,0,4,10,2640,1,1979,0,3,0,0,1,0,0,12.14823165,555000,3760,1120
316000,1,2,1780,188465,2,0,0,3,10,1780,0,2001,0,2,0,1,0,0,0,12.14666759,316000,1780,0
705000,2,2.5,2200,188200,1,0,3,3,8,2200,0,2007,0,1,1,0,0,0,1,12.14526051,705000,2200,0
600000,3,2.5,1350,187313,1,0,0,4,7,1350,0,1997,0,3,0,0,1,0,0,12.14053629,600000,1350,0
305000,2,1,1960,186872,1.5,0,0,4,6,1960,0,1936,0,1,1,0,0,0,0,12.13817917,305000,1960,0
687000,4,3.25,4234.5,186846,2,0,0,4,9,4400,0,1993,0,1,1,0,0,0,0,12.13804003,687000,4400,0
660000,4,2.5,3170,186436,2,0,0,3,9,3170,0,2000,0,2,0,1,0,0,0,12.1358433,660000,3170,0
540500,3,2,2800,185130,1,0,0,3,8,2320,1,1996,0,2,0,1,0,0,0,12.12881356,475000,2630,0
475000,3,2.5,2630,185130,2,0,0,3,9,2630,0,1991,0,1,1,0,0,0,0,12.12881356,540500,2800,480
1060000,2,1.5,2370,184231,2,0,0,3,11,2370,0,2005,0,2,0,1,0,0,1,12.12394568,1060000,2370,0
410000,5,2.5,2670,184140,1,0,0,3,8,1410,1,1980,0,2,0,1,0,0,0,12.12345162,410000,2670,1260
850000,4,3,2720,183823,2,0,0,3,8,2720,0,1975,2007,2,0,1,0,0,0,12.12172862,850000,2720,0
975000,4,2.5,3420,183387,2,0,0,3,10,3420,0,2000,0,2,0,1,0,0,0,12.11935395,975000,3420,0
1129574,4,3.25,4234.5,181319,2.5,0,0,3,9,4860,0,1993,0,3,0,0,1,0,0,12.10801319,1390000,4860,0
400000,4,2.5,3030,180263,2,0,0,3,7,2030,1,1987,0,3,0,0,1,0,0,12.10217217,400000,3030,1000
774950,4,2.5,3410,179419,2,0,0,3,10,3410,0,2004,0,1,1,0,0,0,1,12.09747913,774950,3410,0
300000,4,1,1730,177657,1.5,0,0,3,5,1730,0,1948,0,2,0,1,0,0,0,12.08761,300000,1730,0
468000,4,2.5,2480,176418,1.5,0,3,5,8,2480,0,1927,0,1,1,0,0,0,0,12.08061146,468000,2480,0
635000,3,2.25,2680,175982,1,0,0,3,9,2680,0,2004,0,2,0,1,0,0,1,12.078137,635000,2680,0
792500,4,2.5,4234.5,175421,2,0,0,3,10,4290,0,2004,0,1,1,0,0,0,1,12.07494408,792500,4290,0
724950,4,3.5,3010,174240,2,0,0,3,9,3010,0,2004,0,2,0,1,0,0,1,12.06818894,563500,2085,475
563500,4,1.75,2085,174240,1,0,0,3,7,1610,1,1964,0,1,1,0,0,0,0,12.06818894,724950,3010,0
1129574,4,3.5,4234.5,172497,2,0,0,3,11,4740,0,2003,0,2,0,1,0,0,1,12.05813512,1200000,4740,0
1129574,5,4.25,4234.5,171626,2,0,0,3,12,6070,0,1999,0,1,1,0,0,0,0,12.05307297,1550000,6070,0
275000,3,1,1230,171190,1,0,0,3,7,1230,0,1973,0,3,0,0,1,0,0,12.05052933,275000,1230,0
550000,3,2.5,2920,169448,2.5,0,0,3,9,2920,0,1990,0,1,1,0,0,0,0,12.04030137,306000,1460,0
306000,5,2,1460,169448,1.5,0,0,3,6,1460,0,1910,0,1,1,0,0,0,0,12.04030137,550000,2920,0
750000,3,2.25,3270,168000,2,0,0,4,10,3270,0,1982,0,2,0,1,0,0,0,12.03171926,750000,3270,0
1129574,4,3.25,4234.5,167869,2,0,3,3,12,7420,0,2002,0,2,0,1,0,0,0,12.03093919,1950000,7420,0
713900,3,2.5,3370,167706,1,0,0,3,10,3370,0,2000,0,2,0,1,0,0,0,12.02996773,713900,3370,0
610000,3,2.5,2080,167270,1,0,0,3,7,2080,0,2000,0,2,0,1,0,0,0,12.02736455,610000,2080,0
635000,3,1.75,1940,167125,1,1,1,4,7,1480,1,1955,0,3,0,0,1,0,0,12.02649731,635000,1940,460
760000,4,2.5,3300,165528,2,0,0,3,8,3300,0,1984,0,3,0,0,1,0,0,12.01689564,760000,3300,0
349990,3,1,1350,165092,1,0,3,5,6,1350,0,1925,0,1,1,0,0,0,0,12.01425817,349990,1350,0
370000,3,1.5,1690,161913,1,0,0,2,7,1430,1,1952,0,1,1,0,0,0,0,11.99481443,370000,1690,260
513000,3,2.5,2150,161607,2,0,0,3,7,1330,1,1995,0,2,0,1,0,0,0,11.99292274,513000,2150,820
625700,3,2,2570,159865,1,0,0,5,7,2570,0,1968,0,1,1,0,0,0,0,11.98208499,625700,2570,0
362950,4,1.75,2140,159865,1,0,0,4,7,1140,1,1960,0,1,1,0,0,0,0,11.98208499,362950,2140,1000
385000,2,1.5,1370,159865,1,0,0,3,7,1370,0,1960,0,3,0,0,1,0,0,11.98208499,385000,1370,0
800000,4,3.25,3540,159430,2,0,0,3,9,3540,0,2007,0,1,1,0,0,0,1,11.97936023,800000,3540,0
555000,3,2.5,3050,158558,1,0,0,4,9,3050,0,1987,0,2,0,1,0,0,0,11.97387574,555000,3050,0
280000,2,1.75,1610,158558,1.5,0,0,2,6,1610,0,1948,0,2,0,1,0,0,0,11.97387574,280000,1610,0
790000,4,3,3120,157875,2,0,0,4,8,3120,0,1977,0,2,0,1,0,0,0,11.96955886,790000,3120,0
503000,4,2.5,2940,156988,2,0,2,3,9,1870,1,1996,0,1,1,0,0,0,0,11.96392465,503000,2940,1070
495000,3,2.5,2577,156816,2,0,0,3,8,2577,0,2000,0,3,0,0,1,0,0,11.96282842,495000,2577,0
760000,4,2.5,3600,155509,2,0,0,3,9,3600,0,2004,0,1,1,0,0,0,1,11.95445889,760000,3600,0
750000,2,2,2370,155130,1,0,0,3,7,2370,0,1970,0,1,1,0,0,0,0,11.95201875,750000,2370,0
385000,3,1.75,1350,155073,1,0,0,4,7,1350,0,1969,0,2,0,1,0,0,0,11.95165125,385000,1350,0
585000,3,1.75,2170,153767,1,0,0,3,7,2170,0,1976,0,2,0,1,0,0,0,11.94319375,585000,2170,0
720000,3,2.5,3150,151588,2,0,0,3,9,3150,0,2007,0,1,1,0,0,0,1,11.92892159,720000,3150,0
838000,3,3.75,2930,150945,2,0,0,3,8,2930,0,1972,2000,2,0,1,0,0,0,11.92467081,838000,2930,0
730000,4,2.75,3660,150282,2,0,0,3,10,3660,0,1990,0,2,0,1,0,0,0,11.92026881,730000,3660,0
865000,3,2.25,2670,150270,2,0,0,3,9,2670,0,1985,0,3,0,0,1,0,0,11.92018896,865000,2670,0
475000,3,1,1250,150117,1,0,0,3,7,1250,0,1975,0,3,0,0,1,0,0,11.91917027,475000,1250,0
535000,3,1.75,2720,149410,1.5,0,0,3,9,2720,0,1988,0,1,1,0,0,0,0,11.91444948,535000,2720,0
452000,3,2,2270,148975,1,0,0,4,6,1270,1,1900,1980,2,0,1,0,0,0,11.91153379,452000,2270,1000
760000,3,2.5,4040,147856,2,0,0,3,9,4040,0,2004,0,3,0,0,1,0,1,11.90399411,760000,4040,0
435000,3,2.5,1778,147823,2,0,0,3,7,1778,0,1999,0,1,1,0,0,0,0,11.90377089,435000,1778,0
465000,3,1,1100,145490,1.5,0,0,4,6,1100,0,1915,0,1,1,0,0,0,0,11.88786263,465000,1100,0
830000,3,3.5,3820,145054,2,0,3,3,9,2870,1,1999,0,2,0,1,0,0,0,11.88486137,830000,3820,950
465000,3,2.5,1920,144619,1,0,0,3,8,1920,0,2014,0,1,1,0,0,1,0,11.88185798,425000,1610,0
425000,3,1.75,1610,144619,1,0,0,3,7,1610,0,1977,0,1,1,0,0,0,0,11.88185798,465000,1920,0
425000,3,2.5,2650,144183,1,0,0,3,8,2650,0,1967,0,2,0,1,0,0,0,11.87883861,425000,2650,0
517534,2,1,833,143947,1,0,0,3,5,833,0,2006,0,3,0,0,1,0,1,11.87720046,517534,833,0
299000,3,1,1510,142803,1,0,0,3,7,1510,0,1974,0,1,1,0,0,0,0,11.86922134,299000,1510,0
1129574,5,4.5,4234.5,142725,3,0,0,3,11,6085,0,2000,0,1,1,0,0,0,0,11.86867498,1610000,6085,0
1090000,4,2.5,4234.5,141570,2.5,0,0,3,11,4340,0,1992,0,2,0,1,0,0,0,11.86054957,1090000,4340,0
565000,4,2.75,3130,139392,2,0,0,4,9,3130,0,1981,0,1,1,0,0,0,0,11.84504539,413000,2280,0
413000,3,1.75,2280,139392,1,0,0,3,8,2280,0,1977,0,3,0,0,1,0,0,11.84504539,565000,3130,0
605000,3,2.5,2460,138085,2,0,0,4,9,2460,0,1977,0,1,1,0,0,0,0,11.83562472,605000,2460,0
437000,5,2,2120,137565,1.5,0,0,3,7,2120,0,1913,0,3,0,0,1,0,0,11.83185181,437000,2120,0
320000,4,1.5,1310,137214,1.5,0,0,4,7,1310,0,1926,0,4,0,0,0,0,0,11.82929703,320000,1310,0
710000,3,3.25,3740,136915,2.5,0,0,3,11,3100,1,1990,0,4,0,0,0,0,0,11.82711557,710000,3740,640
650000,2,1.5,1440,136778,1,0,0,4,8,1140,1,1956,0,3,0,0,1,0,0,11.82611445,650000,1440,300
545000,3,2.5,3550,136343,2,0,0,3,10,3550,0,1977,0,1,1,0,0,0,0,11.82292905,545000,3550,0
718000,3,1.75,4060,136290,1,0,0,3,8,2810,1,1995,0,2,0,1,0,0,0,11.82254025,718000,4060,1250
397000,3,2,1710,134489,1,0,2,5,7,1710,0,1952,0,1,1,0,0,0,0,11.80923769,397000,1710,0
788500,4,2.25,2510,133729,2,0,0,4,8,2510,0,1977,0,1,1,0,0,0,0,11.80357064,788500,2510,0
435000,3,1.75,2220,132858,1,0,0,3,7,1110,1,1988,0,1,1,0,0,0,0,11.79703617,435000,2220,1110
585000,4,1.75,2470,131790,2,0,2,3,8,2470,0,1937,0,3,0,0,1,0,0,11.78896503,585000,2470,0
305000,4,1.5,1590,131551,1,0,3,4,7,1590,0,1966,0,1,1,0,0,0,0,11.78714989,305000,1590,0
1129574,4,3.5,4234.5,131116,2,0,0,3,11,5830,0,2005,0,1,1,0,0,0,1,11.78383771,1580000,5830,0
510000,2,1.75,1210,131115,1.5,0,0,5,7,1210,0,1950,0,3,0,0,1,0,0,11.78383008,510000,1210,0
730000,3,2.25,2040,130680,2,0,0,3,9,2040,0,1977,0,3,0,0,1,0,0,11.78050687,730000,2040,0
652500,4,2.25,2220,130244,2,0,0,3,8,2220,0,1989,0,1,1,0,0,0,0,11.77716489,652500,2220,0
1129574,4,4,4234.5,130208,2,0,0,3,10,4620,0,2014,0,1,1,0,0,1,0,11.77688845,1460000,4620,0
1129574,5,6.5,4234.5,130017,2,0,0,3,12,6420,1,2010,0,1,1,0,0,0,1,11.77542049,2240000,7270,850
710000,4,2.5,4070,129808,2,0,0,3,10,4070,0,1998,0,2,0,1,0,0,0,11.77381171,710000,4070,0
499950,3,2.5,3230,129578,1,0,0,4,8,2100,1,1964,0,1,1,0,0,0,0,11.7720383,499950,3230,1130
276500,4,2.25,2380,128937,1,0,0,4,7,2380,0,1960,0,2,0,1,0,0,0,11.76707919,276500,2380,0
1129574,4,3,3520,128502,2,0,2,4,10,3520,0,1981,0,3,0,0,1,0,0,11.76369975,550000,2750,1250
550000,4,1.5,2750,128502,1,0,0,2,7,1500,1,1958,0,2,0,1,0,0,0,11.76369975,1400000,3520,0
427000,3,2,1720,128066,1,0,0,3,7,1720,0,1994,0,1,1,0,0,0,0,11.76030104,427000,1720,0
1129574,4,2.25,3310,127631,2,0,0,5,9,3310,0,1924,1956,3,0,0,1,0,0,11.75689857,1140000,3310,0
1050000,4,3.75,4234.5,126759,2,0,0,4,10,4740,0,1991,0,1,1,0,0,0,0,11.75004292,1050000,4740,0
491500,4,1.75,2190,125452,1,0,2,3,9,2190,0,1968,0,3,0,0,1,0,0,11.73967849,299990,1570,0
299990,2,1,1570,125452,1,0,3,4,7,1570,0,1953,0,1,1,0,0,0,0,11.73967849,491500,2190,0
700000,3,2.5,3110,123710,2,0,0,3,8,2430,1,1995,0,2,0,1,0,0,0,11.7256954,250000,720,0
250000,1,1,720,123710,1,0,0,4,6,720,0,1935,0,3,0,0,1,0,0,11.7256954,700000,3110,680
749950,4,2.5,3340,123600,2,0,0,3,10,3340,0,2005,0,2,0,1,0,0,1,11.72480582,749950,3340,0
522500,4,2.75,2200,122403,1.5,0,0,3,7,2200,0,1971,0,1,1,0,0,0,0,11.71507416,522500,2200,0
330000,4,2.25,2380,122038,2,0,0,4,8,2380,0,1984,0,1,1,0,0,0,0,11.71208775,330000,2380,0
336900,3,1.75,1780,120661,1,0,0,4,6,1780,0,1979,0,1,1,0,0,0,0,11.70074024,336900,1780,0
390000,2,1,1800,119790,1,0,0,4,7,1200,1,1947,1977,1,1,0,0,0,0,11.69349549,390000,1800,600
637000,4,3.5,3080,118918,2,0,0,3,9,3080,0,2008,0,1,1,0,0,0,1,11.68618946,637000,3080,0
510000,4,2.5,2600,118666,1,0,0,3,7,1400,1,1981,0,1,1,0,0,0,0,11.6840681,510000,2600,1200
589000,3,2,2360,118483,1,0,0,3,8,2360,0,1981,0,1,1,0,0,0,0,11.68252477,589000,2360,0
1129574,5,4,4234.5,118047,2,0,0,3,11,4780,0,1994,0,3,0,0,1,0,0,11.67883813,625000,1110,0
616500,3,2.5,3580,118047,1,0,0,3,9,3240,1,1992,0,1,1,0,0,0,0,11.67883813,616500,3580,340
625000,2,1.5,1110,118047,1,0,0,3,7,1110,0,1961,0,3,0,0,1,0,0,11.67883813,1640000,4780,0
475000,6,3,3470,117612,1.5,0,0,3,7,3470,0,1924,0,1,1,0,0,0,0,11.67514635,475000,3470,0
455000,4,2.75,3030,117378,1,0,0,4,8,1680,1,1959,0,2,0,1,0,0,0,11.67315478,455000,3030,1350
997950,4,3.5,4234.5,117176,2,0,0,3,9,4270,0,2008,0,1,1,0,0,0,1,11.67143236,465000,2560,1280
378000,3,1.75,2610,117176,1,0,0,3,7,1390,1,1981,0,1,1,0,0,0,0,11.67143236,389900,1710,0
465000,3,2.25,2560,117176,1,0,0,4,9,1280,1,1977,0,1,1,0,0,0,0,11.67143236,378000,2610,1220
389900,4,1,1710,117176,1.5,0,0,4,6,1710,0,1942,0,2,0,1,0,0,0,11.67143236,997950,4270,0
645000,2,1.5,1995,115670,1.5,0,1,4,8,1995,0,1991,0,3,0,0,1,0,0,11.65849659,645000,1995,0
845000,4,2.75,4070,115434,2,0,0,3,9,4070,0,2002,0,2,0,1,0,0,0,11.65645422,845000,4070,0
570000,4,2.5,3420,115434,2,0,0,3,9,3420,0,1989,0,2,0,1,0,0,0,11.65645422,759600,1540,0
759600,4,1,1540,115434,1.5,0,0,4,7,1540,0,1923,0,1,1,0,0,0,0,11.65645422,570000,3420,0
499000,2,1.75,2040,114562,1,0,0,4,7,2040,0,1968,0,1,1,0,0,0,0,11.64887144,499000,2040,0
380000,2,2.5,2110,114127,1,0,0,4,8,1590,1,1975,0,1,1,0,0,0,0,11.64506714,380000,2110,520
439000,2,1.75,1620,113862,1.5,0,0,3,7,1620,0,1995,0,2,0,1,0,0,0,11.64274247,439000,1620,0
400000,4,1.5,1980,113691,1,0,0,3,7,1980,0,1962,0,1,1,0,0,0,0,11.64123952,400000,1980,0
850000,4,3.25,4234.5,112750,1,0,0,3,9,2200,1,2006,0,1,1,0,0,0,1,11.63292826,850000,4350,2150
1129574,4,3.25,4130,112521,2,0,0,3,11,4130,0,1978,0,1,1,0,0,0,0,11.63089515,1900000,4130,0
420000,2,1,960,112384,1,0,0,3,7,960,0,1955,0,1,1,0,0,0,0,11.62967686,420000,960,0
225000,2,1,1396,111949,1,0,0,3,7,1396,0,1940,1997,2,0,1,0,0,0,11.62579869,225000,1396,0
415000,3,2.75,3900,111514,2,0,0,3,6,3460,1,1967,2008,1,1,0,0,0,0,11.62190542,415000,3900,440
450000,3,2.25,2080,111513,1.5,0,0,3,8,1680,1,1977,0,3,0,0,1,0,0,11.62189646,450000,2080,400
1129574,4,3.5,4234.5,111078,2,0,0,3,11,5990,0,2004,0,2,0,1,0,0,1,11.61798794,784000,3950,1490
784000,3,3.5,3950,111078,1.5,0,0,3,9,2460,1,1989,0,2,0,1,0,0,0,11.61798794,1530000,5990,0
535000,4,2.5,2200,110642,1,0,0,5,7,1330,1,1979,0,3,0,0,1,0,0,11.61405504,535000,2200,870
715000,4,3.5,3260,110579,2,0,0,3,10,3260,0,1997,0,2,0,1,0,0,0,11.61348548,715000,3260,0
375000,4,2.5,2040,109336,1.5,0,0,4,8,2040,0,1973,0,2,0,1,0,0,0,11.60218099,375000,2040,0
1129574,4,3,4234.5,108900,2,0,0,4,10,5430,0,1987,0,2,0,1,0,0,0,11.59818531,460000,2230,820
554000,3,3.5,3380,108900,2,0,0,3,9,2700,1,1999,0,2,0,1,0,0,0,11.59818531,554000,3380,680
503000,3,2,2590,108900,2,0,0,3,8,1980,1,1988,0,2,0,1,0,0,0,11.59818531,735000,1880,0
600000,3,2.5,2460,108900,1,0,0,4,9,1860,1,1977,0,1,1,0,0,0,0,11.59818531,411000,1910,900
460000,4,3,2230,108900,1,0,0,3,7,1410,1,1978,0,2,0,1,0,0,0,11.59818531,600000,2460,600
411000,2,2.25,1910,108900,1,0,0,4,7,1010,1,1972,0,2,0,1,0,0,0,11.59818531,503000,2590,610
735000,3,1.75,1880,108900,1,0,0,3,7,1880,0,1978,0,3,0,0,1,0,0,11.59818531,462500,1656,0
462500,3,2.5,1656,108900,1,0,0,4,7,1656,0,1985,0,3,0,0,1,0,0,11.59818531,1360000,5430,0
1129574,4,3.5,4234.5,108865,2,0,0,3,11,4300,0,2014,0,3,0,0,1,1,0,11.59786386,1450000,4300,0
985000,5,4.25,4234.5,108464,2,0,0,3,10,3260,1,1999,0,1,1,0,0,0,0,11.5941736,875000,3110,0
875000,4,3.5,3110,108464,2,0,2,4,8,3110,0,1979,0,3,0,0,1,0,0,11.5941736,985000,4650,1390
427000,3,2.5,2620,108464,2,0,0,4,8,2620,0,1990,0,2,0,1,0,0,0,11.5941736,427000,2620,0
651000,3,2.5,3240,108366,2,0,0,4,10,3240,0,1991,0,2,0,1,0,0,0,11.59326967,651000,3240,0
699950,3,2.25,2190,107593,2,0,0,4,8,2190,0,1983,0,3,0,0,1,0,0,11.58611087,699950,2190,0
425000,3,2.75,3610,107386,1.5,1,3,3,8,3130,1,1918,1962,1,1,0,0,0,0,11.5841851,425000,3610,480
1100000,6,3.25,3560,107362,1.5,0,0,4,8,2760,1,1963,0,1,1,0,0,0,0,11.58396158,1100000,3560,800
851000,3,2.5,3560,107290,2,0,0,3,10,3560,0,1987,0,2,0,1,0,0,0,11.58329073,851000,3560,0
1090000,5,3.25,4234.5,107157,2,0,0,3,10,3440,1,1988,0,3,0,0,1,0,0,11.58205033,565000,4320,2160
565000,5,2.5,4234.5,107157,1,0,0,4,8,2160,1,1967,0,2,0,1,0,0,0,11.58205033,490000,2840,0
490000,3,2.25,2840,107157,2,0,0,4,9,2840,0,1983,0,3,0,0,1,0,0,11.58205033,1090000,5600,2160
425000,3,2.25,1670,107157,1,0,0,3,7,1670,0,2007,0,1,1,0,0,0,1,11.58205033,425000,1670,0
599950,3,2.5,1970,106722,1,0,4,3,9,1970,0,1985,0,1,1,0,0,0,0,11.5779826,327000,1620,420
327000,4,2.25,1620,106722,1,0,0,3,8,1200,1,1980,0,2,0,1,0,0,0,11.5779826,599950,1970,0
864000,4,2.5,3720,105850,2,0,0,4,10,3720,0,1984,0,2,0,1,0,0,0,11.56977828,864000,3720,0
370000,2,1,2360,105850,1,0,2,2,6,1180,1,1947,0,1,1,0,0,0,0,11.56977828,370000,2360,1180
482000,3,1.75,2600,105587,1,0,0,4,7,1300,1,1980,0,3,0,0,1,0,0,11.56729054,482000,2600,1300
895000,3,2,2160,105415,1,0,0,3,10,2160,0,1991,0,2,0,1,0,0,0,11.56566022,895000,2160,0
472000,3,2.5,3800,104979,2,0,0,3,8,3210,1,2005,0,2,0,1,0,0,1,11.56151561,472000,3800,590
775000,3,3.5,2690,104544,2,0,0,3,8,2690,0,1948,1990,3,0,0,1,0,0,11.55736331,775000,2690,0
590000,4,2.75,2400,104108,2,0,0,3,8,2400,0,1988,0,1,1,0,0,0,0,11.5531841,380000,1560,310
380000,3,1.75,1560,104108,1,0,0,3,7,1250,1,1970,0,2,0,1,0,0,0,11.5531841,590000,2400,0
680000,3,3.5,3650,103672,1,0,0,3,10,2050,1,2011,0,1,1,0,0,0,1,11.54898735,335000,2030,0
560000,3,2.5,3440,103672,2,0,0,3,9,3440,0,1990,0,2,0,1,0,0,0,11.54898735,560000,3440,0
335000,4,2,2030,103672,1,0,0,4,7,2030,0,1969,0,1,1,0,0,0,0,11.54898735,680000,3650,1600
1129574,4,4,4234.5,103382,2,0,0,3,11,4460,0,2001,0,2,0,1,0,0,0,11.54618614,1150000,4460,0
547000,5,3,2200,103237,1,0,0,3,7,1160,1,1971,0,3,0,0,1,0,0,11.54478259,160000,1210,0
160000,3,1,1210,103237,1,0,0,2,6,1210,0,1918,1960,3,0,0,1,0,0,11.54478259,547000,2200,1040
